action,clip,csv_path,n_rows,n_frames,min_frame,max_frame,frames_with_dets,mean_dets_per_frame,missing_frames,mean_w,mean_h,mean_ar,mean_area,conf_median,conf_p10,conf_p90
passing,passing_KS_118,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_118.csv,1467,81,1,81,81,18.11111111111111,0,195.4165981595092,115.10581595092026,0.8730091972665011,58367.30579726667,0.693647,0.07187332,0.9895988
passing,passing_KS_119,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_119.csv,1028,65,1,65,65,15.815384615384616,0,194.16428501945526,105.79894260700388,0.9566217250574233,54104.06720160506,0.7974835,0.06908824,0.9943526
passing,passing_KS_120,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_120.csv,744,81,1,81,81,9.185185185185185,0,104.27304838709678,95.46299865591396,0.7115173487486385,23064.637003932796,0.663366,0.06589104,0.9954522
passing,passing_KS_121,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_121.csv,3161,98,1,98,98,32.255102040816325,0,124.94337437519772,87.7951531161025,0.7802660360030702,28368.707674670957,0.371025,0.0701921,0.984506
passing,passing_KS_122,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_122.csv,2247,66,1,66,66,34.04545454545455,0,198.76603687583446,108.01853413440142,1.0249777832808524,62758.594321212906,0.586773,0.06738442,0.988186
passing,passing_KS_123,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_123.csv,2261,82,1,82,82,27.573170731707318,0,154.5164881468377,103.20214993365767,0.8410542477433796,38211.48801605312,0.332728,0.0685603,0.987917
passing,passing_KS_124,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_124.csv,2001,97,1,97,97,20.628865979381445,0,171.8366596201899,100.67795402298852,0.9300144387029555,43096.94845582113,0.498977,0.0633956,0.989244
passing,passing_KS_125,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_125.csv,1148,81,1,81,81,14.17283950617284,0,204.2575804878049,96.36895644599304,1.095249656136452,49672.23664986864,0.307511,0.06251155,0.9965365
passing,passing_KS_126,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_126.csv,948,97,1,97,97,9.77319587628866,0,95.62269198312237,75.94578902953587,0.7021634782654804,22032.429245335443,0.287329,0.06039832,0.9923504
passing,passing_KS_15,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_15.csv,609,66,1,66,66,9.227272727272727,0,250.10070797865353,165.6461957307061,0.7734827276130075,143109.03485157367,0.216275,0.05931918,0.996547
passing,passing_KS_16,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_16.csv,892,66,1,66,66,13.515151515151516,0,250.61189452914797,163.76670885650225,0.791468052439146,123773.689135395,0.3470265,0.06381103,0.9956828999999999
passing,passing_KS_17,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_17.csv,925,65,1,65,65,14.23076923076923,0,196.69117407567566,143.46780637837838,0.6791375529742898,99605.36072718566,0.360014,0.06078008,0.9970952
passing,passing_KS_18,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_18.csv,918,66,1,66,66,13.909090909090908,0,320.40513108932464,190.8397091503268,0.8991787554295212,161145.68208994417,0.518516,0.06139836,0.9960081000000001
passing,passing_KS_19,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_19.csv,1169,66,1,66,66,17.71212121212121,0,188.7953780821215,140.57827117194185,0.7272659954268406,81372.5411341777,0.238858,0.06607614,0.9946303999999999
passing,passing_KS_20,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_20.csv,1025,66,1,66,66,15.530303030303031,0,236.9489178852683,190.21522907317072,0.697545402331922,128196.76798821626,0.88565,0.06179604,0.9959036
passing,passing_KS_21,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_21.csv,1296,81,1,81,81,16.0,0,232.12879266203706,158.0443637345679,0.7164565293335518,121046.61836186492,0.5963845,0.0677191,0.996201
passing,passing_KS_22,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_22.csv,983,66,1,66,66,14.893939393939394,0,229.54444879959306,160.83068270600202,0.7179905271755204,117994.4247822022,0.320221,0.06027592,0.9958072
passing,passing_KS_23,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_23.csv,1117,66,1,66,66,16.924242424242426,0,295.57023331244403,181.2589167412713,0.9250433342814268,138674.893317503,0.235299,0.061504380000000004,0.9968264
passing,passing_KS_24,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_24.csv,1126,66,1,66,66,17.060606060606062,0,342.30007880373006,194.6211168738899,0.9902754690219752,160011.18478628166,0.9249689999999999,0.0647549,0.9972460000000001
passing,passing_KS_25,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_25.csv,1682,98,1,98,98,17.163265306122447,0,206.11761545536268,134.71022080856122,0.755293439681599,100128.48153429256,0.3228125,0.06450579,0.9954163
passing,passing_KS_26,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_26.csv,1280,65,1,65,65,19.692307692307693,0,97.4876515859375,87.538609375,0.5373461200693216,45900.11421532846,0.33830150000000003,0.0662479,0.9905605000000001
passing,passing_KS_27,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_27.csv,906,66,1,66,66,13.727272727272727,0,191.2800939183223,141.29588741721852,0.7483355952802744,94405.0672271086,0.5247625,0.0751006,0.996571
passing,passing_KS_28,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_28.csv,718,65,1,65,65,11.046153846153846,0,215.49771550529246,152.7335139275766,0.7614222689221469,102530.84416145859,0.8291995,0.06668539,0.996449
passing,passing_KS_29,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_29.csv,829,66,1,66,66,12.56060606060606,0,357.339788455971,242.1022587454765,0.8530741163590466,202624.01056583365,0.644559,0.06821818,0.9983514
passing,passing_KS_30,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_30.csv,1354,81,1,81,81,16.71604938271605,0,289.19295059926145,180.9274076070901,0.907810067019348,135617.12552913613,0.257707,0.06666015,0.9966847
passing,passing_KS_31,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_31.csv,2172,81,1,81,81,26.814814814814813,0,248.9750604470534,169.00489802025783,0.8324131786471303,108395.29578777496,0.471977,0.06689301,0.9951350999999999
passing,passing_KS_41,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_41.csv,1997,67,1,67,67,29.80597014925373,0,271.9744878617927,121.58058617926892,1.2852123819683285,89307.4223449939,0.906284,0.07243216,0.9887498
passing,passing_KS_42,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_42.csv,1984,65,1,65,65,30.523076923076925,0,251.5778922560484,117.39900443548386,1.2648361894014801,84395.28076356702,0.8576865,0.07460638,0.9910264
passing,passing_KS_43,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_43.csv,2118,65,1,65,65,32.58461538461538,0,219.4594469405099,112.98235821529745,1.0477623741232942,75356.28500942062,0.7559505,0.07686524,0.9894819
passing,passing_KS_44,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_44.csv,2049,66,1,66,66,31.045454545454547,0,252.812196068326,116.90961849682772,1.2413426805140806,85810.57210648262,0.861258,0.07438152,0.9879438
passing,passing_KS_45,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_45.csv,2062,66,1,66,66,31.242424242424242,0,223.5260063385063,113.3630741028128,1.0708611084393038,78783.23845526263,0.770989,0.07417367,0.9861442
passing,passing_KS_46,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_46.csv,2022,65,1,65,65,31.107692307692307,0,237.80204479975274,119.41967551928785,1.1326416656339466,80930.43741596211,0.7774675,0.08001881000000001,0.9926695
passing,passing_KS_47,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_47.csv,2158,66,1,66,66,32.696969696969695,0,233.51558125115847,116.7712294717331,1.0838759529246182,81259.91635524669,0.862007,0.07203849000000001,0.9918973999999999
passing,passing_KS_48,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_48.csv,2084,65,1,65,65,32.06153846153846,0,223.59303626679463,113.74673867562382,1.12214624717256,72889.98405992647,0.705111,0.07142261,0.9894980999999999
passing,passing_KS_49,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_49.csv,1870,65,1,65,65,28.76923076923077,0,247.86393959999998,121.63101363636365,1.163749161931676,84659.4008937647,0.889742,0.07893518000000001,0.9906947
passing,passing_KS_50,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_50.csv,2527,81,1,81,81,31.19753086419753,0,243.98106179659675,116.55848148001583,1.234044543856643,76052.51042593808,0.839494,0.0756473,0.9892668
passing,passing_KS_51,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_51.csv,2237,66,1,66,66,33.89393939393939,0,208.33030443216362,108.9984,1.0495795973036943,68668.60281563207,0.585194,0.07436024,0.990825
passing,passing_KS_52,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_52.csv,2070,65,1,65,65,31.846153846153847,0,247.04258193560386,114.58294289855073,1.2511910182503103,78501.60410490511,0.899933,0.0680027,0.990695
passing,passing_KS_53,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_53.csv,2125,65,1,65,65,32.69230769230769,0,218.88591941458824,110.97053510588235,1.124201109143613,70555.87284859823,0.637798,0.07664292,0.9882144
passing,passing_KS_54,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_54.csv,2150,65,1,65,65,33.07692307692308,0,212.3214124604651,108.67012437209303,1.0654944318643318,69637.0107677694,0.688618,0.06891953,0.9883647000000001
passing,passing_KS_55,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_55.csv,2200,65,1,65,65,33.84615384615385,0,223.61416122727277,109.10278140909091,1.1812578338007964,72655.90172127474,0.543971,0.06778848,0.9901057
passing,passing_KS_56,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_56.csv,1967,65,1,65,65,30.26153846153846,0,235.33414738179968,112.67205236400612,1.1547788255444567,80166.16681044018,0.81453,0.07723016,0.9915918
passing,passing_KS_57,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_57.csv,2573,81,1,81,81,31.765432098765434,0,225.46854002720562,116.31731729498641,1.0948675760610367,76646.7478346226,0.709701,0.07414841999999999,0.9914494
passing,passing_KS_58,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_58.csv,2056,65,1,65,65,31.630769230769232,0,252.6813623623541,116.46310325875487,1.2441063085991162,80852.38192173993,0.6760900000000001,0.0742197,0.9898305000000001
passing,passing_KS_59,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_59.csv,2701,81,1,81,81,33.34567901234568,0,202.4964832025176,104.91881429100332,1.0643609349274814,67238.87243359955,0.573307,0.0765153,0.989626
passing,passing_KS_60,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_60.csv,2185,65,1,65,65,33.61538461538461,0,219.0790677345538,108.43471446224257,1.1594816005311372,70870.38845438081,0.846475,0.07120382,0.9900502
passing,passing_KS_61,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_61.csv,1445,65,1,65,65,22.23076923076923,0,209.72644844290656,120.82005536332179,0.9553226991739894,59591.709629304496,0.403997,0.06497208,0.989188
passing,passing_KS_62,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_62.csv,1577,65,1,65,65,24.26153846153846,0,262.8871941027267,131.0406345592898,1.061539550398298,92548.7473950362,0.557378,0.06629902,0.994774
passing,passing_KS_63,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_63.csv,1917,65,1,65,65,29.49230769230769,0,279.101051083516,122.15122347417841,1.4010091366980721,88376.06143993985,0.911234,0.06965347999999999,0.9916706
passing,passing_KS_64,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_64.csv,1189,66,1,66,66,18.015151515151516,0,290.6222405382674,133.73761084945332,1.1336987354363064,97458.26644010328,0.925029,0.07695750000000001,0.9956752
passing,passing_KS_65,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_65.csv,1235,65,1,65,65,19.0,0,214.00070396761132,126.07470850202431,0.9542248563718944,59164.18303449846,0.87521,0.06935704000000001,0.9945128
passing,passing_KS_66,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_66.csv,1513,67,1,67,67,22.582089552238806,0,177.97579246530074,113.47385194976869,0.8734060604511927,47070.009769321216,0.524936,0.06300836,0.992429
passing,passing_KS_67,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_67.csv,1392,66,1,66,66,21.09090909090909,0,183.95538002873562,125.68554525862069,0.8640634744536109,49519.918667551,0.4046865,0.06827923999999999,0.9910766
passing,passing_KS_68,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_68.csv,1505,66,1,66,66,22.803030303030305,0,219.8641786852492,119.5452631229236,0.9881492366992743,63710.935483709654,0.519684,0.06989892,0.9890208
passing,passing_KS_69,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_69.csv,1972,81,1,81,81,24.34567901234568,0,129.80747757515212,85.95385547667344,0.79148261172801,30775.302227754666,0.6228024999999999,0.07398944,0.9913039
passing,passing_KS_70,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_70.csv,1875,82,1,82,82,22.865853658536587,0,152.84439022368,92.41692693333334,0.9069303668908457,34720.23972030468,0.766531,0.07128886000000001,0.9914334
passing,passing_KS_71,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_71.csv,1957,65,1,65,65,30.107692307692307,0,252.34239919213084,113.13092703117016,1.309092590281693,80513.08660694644,0.902616,0.06704282,0.9932658
passing,passing_KS_72,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_72.csv,1591,65,1,65,65,24.476923076923075,0,190.21768789566312,90.0459327467002,1.0975977377772244,42453.07216272867,0.745734,0.0875732,0.990921
passing,passing_KS_73,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_73.csv,1810,65,1,65,65,27.846153846153847,0,190.6950825414365,82.27379226519338,1.157283080724228,41322.74697771706,0.7195400000000001,0.06816963,0.9912704
passing,passing_KS_74,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_74.csv,1881,66,1,66,66,28.5,0,130.53163491719297,81.4213615098352,0.850522861690977,27348.14130218202,0.372362,0.0736056,0.983344
passing,passing_KS_75,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_75.csv,1628,66,1,66,66,24.666666666666668,0,125.80988673820637,86.34317444717445,0.7986439454990567,29060.758350685897,0.488103,0.07130257,0.9807595
passing,passing_KS_76,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_76.csv,1694,65,1,65,65,26.06153846153846,0,169.6786840401712,92.63732762691853,0.9902442157291365,37157.15930804871,0.701708,0.07328408,0.9896087
passing,passing_KS_77,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_77.csv,1729,65,1,65,65,26.6,0,178.3084450786582,91.02777270098325,1.0427167585385604,39476.54858368992,0.724641,0.07145,0.9881766
passing,passing_KS_78,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_78.csv,1604,66,1,66,66,24.303030303030305,0,199.85542020698256,88.55004114713218,1.1754787027381122,41804.546837700684,0.69164,0.07465197000000001,0.9886741
passing,passing_KS_79,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_79.csv,1253,65,1,65,65,19.276923076923076,0,191.5603569832402,88.88819872306465,1.1015934155830653,42589.53206260787,0.717236,0.07042084,0.988928
passing,passing_KS_80,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_80.csv,1456,81,1,81,81,17.97530864197531,0,178.64247175137362,88.29675961538462,1.0247012948912535,39920.20318187185,0.848063,0.07381655,0.991557
passing,passing_KS_81,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_81.csv,1452,65,1,65,65,22.338461538461537,0,154.69599645867766,82.47238774104683,1.0085950939522643,31281.668018070144,0.3307105,0.06849732,0.9856265999999999
passing,passing_KS_82,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_82.csv,2167,66,1,66,66,32.833333333333336,0,218.86777930595292,109.9858310567605,1.1064921285623643,74666.37447537239,0.587,0.06750126000000001,0.9929742
passing,passing_KS_83,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_83.csv,1477,66,1,66,66,22.37878787878788,0,209.46125478496955,87.92312931618144,1.2520275282744606,45244.61902627598,0.633623,0.07064782,0.9889625999999999
passing,passing_KS_84,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_84.csv,1502,65,1,65,65,23.107692307692307,0,193.42093436944074,93.21922170439414,1.082698032488319,44267.18870964272,0.756325,0.0799806,0.9911563999999999
passing,passing_KS_85,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_85.csv,1470,65,1,65,65,22.615384615384617,0,237.21339055442178,93.26221224489795,1.3486676819856787,51106.36920474967,0.8918170000000001,0.07942791,0.9944816
passing,passing_KS_86,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_86.csv,1402,65,1,65,65,21.56923076923077,0,240.36990117689012,91.93180884450786,1.395291959890747,53059.407176611916,0.8939919999999999,0.0693488,0.9929389000000001
passing,passing_KS_87,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_87.csv,1615,65,1,65,65,24.846153846153847,0,181.94579550464394,84.73665263157896,1.1885345535493128,39388.88317729408,0.713773,0.06824196,0.986355
passing,passing_KS_88,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_88.csv,1751,81,1,81,81,21.617283950617285,0,143.06543219743003,76.41020159908622,0.9610307707369945,29614.56911299539,0.672433,0.0651543,0.984419
passing,passing_KS_89,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_89.csv,2019,65,1,65,65,31.06153846153846,0,189.47658174801387,79.56389747399703,1.1539951211150883,42750.86791726858,0.301431,0.0642679,0.9810378000000001
passing,passing_KS_90,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_90.csv,2605,97,1,97,97,26.855670103092784,0,130.29358551247603,79.48846026871401,0.8248952239859763,33068.391677998494,0.332291,0.06439790000000001,0.9849522
passing,passing_KS_91,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_91.csv,2003,81,1,81,81,24.728395061728396,0,186.49399244373438,84.93163559660509,1.1248090145838143,42508.14894240803,0.728174,0.07142784,0.9889118
passing,passing_KS_92,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_92.csv,2313,81,1,81,81,28.555555555555557,0,206.3633168179853,85.47356420233463,1.2123929883471287,50335.91715659117,0.594757,0.0788389,0.9869124
passing,passing_KS_93,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_93.csv,2177,67,1,67,67,32.492537313432834,0,231.01002330730364,112.59358240698208,1.1620190742693606,76199.87244018281,0.502491,0.06701566,0.9931458
passing,passing_KS_94,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_94.csv,1988,81,1,81,81,24.54320987654321,0,193.11414973440642,75.90643928571428,1.1836302993362355,42633.107080896334,0.6442625,0.07103173,0.9852469
passing,passing_KS_95,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_95.csv,1997,81,1,81,81,24.65432098765432,0,259.9618707060591,137.08183074611915,1.0244128960215584,83994.2947142572,0.801674,0.0709338,0.9916598000000001
passing,passing_KS_96,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_96.csv,1723,65,1,65,65,26.50769230769231,0,270.95209506674405,140.9919640162507,1.0533645366143172,87773.8348892177,0.595247,0.07134291999999999,0.9898594000000001
passing,passing_KS_97,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_97.csv,1633,65,1,65,65,25.123076923076923,0,228.3127014696877,126.5262290263319,0.9471503389682063,70390.49224291861,0.383535,0.06196144,0.985311
passing,passing_KS_98,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_98.csv,1737,65,1,65,65,26.723076923076924,0,187.43086729994238,125.67489579735175,0.8187249337999433,59969.788083932304,0.331327,0.06808496,0.9873916
passing,passing_KS_99,/content/uniri-hbd/handball_s/player_detections/passing/passing_KS_99.csv,1675,66,1,66,66,25.37878787878788,0,182.4454254328358,111.95840597014926,0.8949069930200174,52651.84371471756,0.262135,0.06821296,0.9822582
running,running_KS_47,/content/uniri-hbd/handball_s/player_detections/running/running_KS_47.csv,3177,114,1,114,114,27.86842105263158,0,173.47709006295247,106.65956499842619,0.727571551141146,81110.19114104219,0.326006,0.06785288,0.9856594
running,running_KS_48,/content/uniri-hbd/handball_s/player_detections/running/running_KS_48.csv,4456,130,1,130,130,34.276923076923076,0,182.24165935143628,113.85156683123877,0.7601072406505073,86761.2982396993,0.361502,0.06637290000000001,0.9891890000000001
running,running_KS_49,/content/uniri-hbd/handball_s/player_detections/running/running_KS_49.csv,2318,97,1,97,97,23.896907216494846,0,202.45247089301122,115.87633498705782,0.7418473236736296,101506.23334052114,0.3786165,0.06804375,0.9910512
running,running_KS_50,/content/uniri-hbd/handball_s/player_detections/running/running_KS_50.csv,2096,82,1,82,82,25.5609756097561,0,168.2966972328244,114.34687309160307,0.6655424233718501,88568.98221703077,0.4703625,0.06835055000000001,0.9928425000000001
running,running_KS_51,/content/uniri-hbd/handball_s/player_detections/running/running_KS_51.csv,3328,98,1,98,98,33.95918367346939,0,160.45555809375003,95.84758052884617,0.7424566257750146,69116.05742499317,0.38641400000000004,0.06688398,0.9794681
running,running_KS_52,/content/uniri-hbd/handball_s/player_detections/running/running_KS_52.csv,3444,130,1,130,130,26.49230769230769,0,148.5140150696864,93.40694465737515,0.6836205552481601,66298.20177750803,0.5674334999999999,0.06799078,0.9784828000000001
running,running_KS_53,/content/uniri-hbd/handball_s/player_detections/running/running_KS_53.csv,3958,117,1,117,117,33.82905982905983,0,158.82208836692774,105.0991789034866,0.6608598124220066,77788.43458857773,0.45780350000000003,0.07429158,0.9861194999999999
running,running_KS_54,/content/uniri-hbd/handball_s/player_detections/running/running_KS_54.csv,4575,145,1,145,145,31.551724137931036,0,152.69581412612024,102.19161912568306,0.6668187263500461,77383.4602548355,0.43556,0.06711872,0.9698584000000001
running,running_KS_55,/content/uniri-hbd/handball_s/player_detections/running/running_KS_55.csv,4452,146,1,146,146,30.493150684931507,0,176.41640339914645,102.42602322551662,0.7258791260110006,81557.42399010897,0.424723,0.07144056,0.9760791999999999
shot,shot_KS_10,/content/uniri-hbd/handball_s/player_detections/shot/shot_KS_10.csv,2665,65,1,65,65,41.0,0,245.17580045403378,165.16390153846154,0.8445407389661146,108471.79536365259,0.659141,0.07680342000000001,0.9933662
shot,shot_KS_100,/content/uniri-hbd/handball_s/player_detections/shot/shot_KS_100.csv,1135,82,1,82,82,13.841463414634147,0,158.19394625550663,100.67258854625551,0.8401037352281194,43291.626902130396,0.906126,0.06845008,0.9976634
shot,shot_KS_101,/content/uniri-hbd/handball_s/player_detections/shot/shot_KS_101.csv,1221,82,1,82,82,14.890243902439025,0,168.138480999181,114.81032432432431,0.8500929803824675,52990.124739318184,0.858159,0.0687356,0.997615
shot,shot_KS_102,/content/uniri-hbd/handball_s/player_detections/shot/shot_KS_102.csv,839,81,1,81,81,10.358024691358025,0,145.71623837902266,109.78914302741359,0.7905288649050534,40631.48666965316,0.942645,0.08612348,0.9973864
shot,shot_KS_103,/content/uniri-hbd/handball_s/player_detections/shot/shot_KS_103.csv,1328,81,1,81,81,16.395061728395063,0,113.86126204819277,108.62929518072289,0.6733395577109269,38643.69822381476,0.300179,0.061053800000000005,0.9951377
shot,shot_KS_104,/content/uniri-hbd/handball_s/player_detections/shot/shot_KS_104.csv,1071,97,1,97,97,11.041237113402062,0,85.24541643323997,91.45072549019608,0.6571801909287244,21291.76373535014,0.478968,0.0613683,0.99515
shot,shot_KS_105,/content/uniri-hbd/handball_s/player_detections/shot/shot_KS_105.csv,1856,65,1,65,65,28.553846153846155,0,183.23640301724137,130.64258459051723,0.9550199288347526,42674.56858946713,0.5683130000000001,0.0747588,0.9738435000000001
shot,shot_KS_106,/content/uniri-hbd/handball_s/player_detections/shot/shot_KS_106.csv,2440,82,1,82,82,29.75609756097561,0,195.6618926229508,127.49087581967214,1.0230913948847815,45757.11618166434,0.404926,0.07285242,0.9776237999999999
shot,shot_KS_107,/content/uniri-hbd/handball_s/player_detections/shot/shot_KS_107.csv,2053,65,1,65,65,31.584615384615386,0,200.09583536288358,121.66161081344374,0.9372443397610225,58171.634511531425,0.375186,0.06761694,0.9857424
shot,shot_KS_11,/content/uniri-hbd/handball_s/player_detections/shot/shot_KS_11.csv,3619,81,1,81,81,44.67901234567901,0,245.63535693119644,158.5327094777563,0.9046921411863316,102636.0158741458,0.456858,0.07700248,0.9936726
shot,shot_KS_12,/content/uniri-hbd/handball_s/player_detections/shot/shot_KS_12.csv,4197,98,1,98,98,42.826530612244895,0,243.55713099356686,148.51739506790565,0.9346064334628573,97867.02000049806,0.545197,0.07069024,0.9906828000000001
shot,shot_KS_13,/content/uniri-hbd/handball_s/player_detections/shot/shot_KS_13.csv,4232,98,1,98,98,43.183673469387756,0,227.2929157301512,143.92543471172021,0.895288642360089,88252.64838159646,0.496329,0.07203864,0.9919285
shot,shot_KS_14,/content/uniri-hbd/handball_s/player_detections/shot/shot_KS_14.csv,3210,82,1,82,82,39.146341463414636,0,235.9760170280374,155.25698906542056,0.8521230149305657,99193.8490839773,0.5599725,0.08261033,0.9910344
shot,shot_KS_15,/content/uniri-hbd/handball_s/player_detections/shot/shot_KS_15.csv,2530,66,1,66,66,38.333333333333336,0,236.86559267193678,148.59865964426876,0.8790256963597044,98490.27907326167,0.48733550000000003,0.07644173,0.9855417000000001
shot,shot_KS_16,/content/uniri-hbd/handball_s/player_detections/shot/shot_KS_16.csv,3981,83,1,83,83,47.963855421686745,0,198.11783106254708,128.39622765636773,0.8250020632739137,85776.92923757089,0.425894,0.0787868,0.991043
shot,shot_KS_17,/content/uniri-hbd/handball_s/player_detections/shot/shot_KS_17.csv,4748,97,1,97,97,48.94845360824742,0,222.6510761137321,136.58139389216512,0.8878806090677211,92414.11121966595,0.4894015,0.08262963000000001,0.9898214000000001
shot,shot_KS_18,/content/uniri-hbd/handball_s/player_detections/shot/shot_KS_18.csv,4190,81,1,81,81,51.72839506172839,0,196.20063936754175,129.45898260143196,0.8031218119329194,83399.64117786879,0.46893300000000004,0.07998965,0.9854930000000001
shot,shot_KS_19,/content/uniri-hbd/handball_s/player_detections/shot/shot_KS_19.csv,3196,66,1,66,66,48.42424242424242,0,191.29949080100124,129.33826120150187,0.8074715387712833,80190.00804011495,0.356609,0.0684308,0.98184
shot,shot_KS_20,/content/uniri-hbd/handball_s/player_detections/shot/shot_KS_20.csv,3454,81,1,81,81,42.641975308641975,0,197.4031182744644,131.07255544296467,0.8191552388777456,80291.52766283773,0.380081,0.07283263,0.9905145
shot,shot_KS_21,/content/uniri-hbd/handball_s/player_detections/shot/shot_KS_21.csv,4400,98,1,98,98,44.89795918367347,0,230.0554492090909,144.6493059090909,0.8728441720353931,97764.63500836592,0.4569355,0.07895830000000001,0.987508
shot,shot_KS_22,/content/uniri-hbd/handball_s/player_detections/shot/shot_KS_22.csv,5577,115,1,115,115,48.495652173913044,0,189.5243595840057,120.71165040344272,0.8432827139953855,75915.49728647365,0.43514,0.0728485,0.9849384
shot,shot_KS_23,/content/uniri-hbd/handball_s/player_detections/shot/shot_KS_23.csv,4286,81,1,81,81,52.91358024691358,0,165.076263084461,105.66176759216052,0.8376126797440226,63005.830502002194,0.328643,0.0677678,0.9735255
shot,shot_KS_24,/content/uniri-hbd/handball_s/player_detections/shot/shot_KS_24.csv,2975,66,1,66,66,45.07575757575758,0,195.23947104537814,123.67782863865546,0.840587541846621,79590.71705117197,0.440746,0.07064954000000001,0.9812974
shot,shot_KS_25,/content/uniri-hbd/handball_s/player_detections/shot/shot_KS_25.csv,3096,66,1,66,66,46.90909090909091,0,218.42448337209302,131.40443262273902,0.9074409381452516,89449.59625474577,0.3539725,0.06775044999999999,0.9857655000000001
